node1,node2
republican,chili
republican,spicespenzeyscouponhtml    
republican,chili    chili      place
republican,chili
republican,republican party
america,conservatives
america,republican party
america,republican
america,republican party
america,republicans
america,republican party
america,republican
america,republican
america,democrats
america,republican
america,republican
america,america
america,tuesday
america,weekend
america,chili    great chili powder
america,chili   chili
america,chili flavor           home
america,america
america,cook chili
america,sunday
america,chili
america,tuesday
america,chili
america,spicespenzeyscouponhtml    
america,chili    chili      place
america,chili
america,republican party
conservatives,republican party
conservatives,republican
conservatives,republican party
conservatives,republicans
conservatives,republican party
conservatives,republican
conservatives,republican
conservatives,democrats
conservatives,republican
conservatives,republican
conservatives,america
conservatives,tuesday
conservatives,weekend
conservatives,chili    great chili powder
conservatives,chili   chili
conservatives,chili flavor           home
conservatives,america
conservatives,cook chili
conservatives,sunday
conservatives,chili
conservatives,tuesday
conservatives,chili
conservatives,spicespenzeyscouponhtml    
conservatives,chili    chili      place
conservatives,chili
conservatives,republican party
republican party,republican
republican party,republican party
republican party,republicans
republican party,republican party
republican party,republican
republican party,republican
republican party,democrats
republican party,republican
republican party,republican
republican party,america
republican party,tuesday
republican party,weekend
republican party,chili    great chili powder
republican party,chili   chili
republican party,chili flavor           home
republican party,america
republican party,cook chili
republican party,sunday
republican party,chili
republican party,tuesday
republican party,chili
republican party,spicespenzeyscouponhtml    
republican party,chili    chili      place
republican party,chili
republican party,republican party
republican,republican party
republican,republicans
republican,republican party
republican,republican
republican,republican
republican,democrats
republican,republican
republican,republican
republican,america
republican,tuesday
republican,weekend
republican,chili    great chili powder
republican,chili   chili
republican,chili flavor           home
republican,america
republican,cook chili
republican,sunday
republican,chili
republican,tuesday
republican,chili
republican,spicespenzeyscouponhtml    
republican,chili    chili      place
republican,chili
republican,republican party
republican party,republicans
republican party,republican party
republican party,republican
republican party,republican
republican party,democrats
republican party,republican
republican party,republican
republican party,america
republican party,tuesday
republican party,weekend
republican party,chili    great chili powder
republican party,chili   chili
republican party,chili flavor           home
republican party,america
republican party,cook chili
republican party,sunday
republican party,chili
republican party,tuesday
republican party,chili
republican party,spicespenzeyscouponhtml    
republican party,chili    chili      place
republican party,chili
republican party,republican party
republicans,republican party
republicans,republican
republicans,republican
republicans,democrats
republicans,republican
republicans,republican
republicans,america
republicans,tuesday
republicans,weekend
republicans,chili    great chili powder
republicans,chili   chili
republicans,chili flavor           home
republicans,america
republicans,cook chili
republicans,sunday
republicans,chili
republicans,tuesday
republicans,chili
republicans,spicespenzeyscouponhtml    
republicans,chili    chili      place
republicans,chili
republicans,republican party
republican party,republican
republican party,republican
republican party,democrats
republican party,republican
republican party,republican
republican party,america
republican party,tuesday
republican party,weekend
republican party,chili    great chili powder
republican party,chili   chili
republican party,chili flavor           home
republican party,america
republican party,cook chili
republican party,sunday
republican party,chili
republican party,tuesday
republican party,chili
republican party,spicespenzeyscouponhtml    
republican party,chili    chili      place
republican party,chili
republican party,republican party
republican,republican
republican,democrats
republican,republican
republican,republican
republican,america
republican,tuesday
republican,weekend
republican,chili    great chili powder
republican,chili   chili
republican,chili flavor           home
republican,america
republican,cook chili
republican,sunday
republican,chili
republican,tuesday
republican,chili
republican,spicespenzeyscouponhtml    
republican,chili    chili      place
republican,chili
republican,republican party
republican,democrats
republican,republican
republican,republican
republican,america
republican,tuesday
republican,weekend
republican,chili    great chili powder
republican,chili   chili
republican,chili flavor           home
republican,america
republican,cook chili
republican,sunday
republican,chili
republican,tuesday
republican,chili
republican,spicespenzeyscouponhtml    
republican,chili    chili      place
republican,chili
republican,republican party
democrats,republican
democrats,republican
democrats,america
democrats,tuesday
democrats,weekend
democrats,chili    great chili powder
democrats,chili   chili
democrats,chili flavor           home
democrats,america
democrats,cook chili
democrats,sunday
democrats,chili
democrats,tuesday
democrats,chili
democrats,spicespenzeyscouponhtml    
democrats,chili    chili      place
democrats,chili
democrats,republican party
republican,republican
republican,america
republican,tuesday
republican,weekend
republican,chili    great chili powder
republican,chili   chili
republican,chili flavor           home
republican,america
republican,cook chili
republican,sunday
republican,chili
republican,tuesday
republican,chili
republican,spicespenzeyscouponhtml    
republican,chili    chili      place
republican,chili
republican,republican party
republican,america
republican,tuesday
republican,weekend
republican,chili    great chili powder
republican,chili   chili
republican,chili flavor           home
republican,america
republican,cook chili
republican,sunday
republican,chili
republican,tuesday
republican,chili
republican,spicespenzeyscouponhtml    
republican,chili    chili      place
republican,chili
republican,republican party
america,tuesday
america,weekend
america,chili    great chili powder
america,chili   chili
america,chili flavor           home
america,america
america,cook chili
america,sunday
america,chili
america,tuesday
america,chili
america,spicespenzeyscouponhtml    
america,chili    chili      place
america,chili
america,republican party
tuesday,weekend
tuesday,chili    great chili powder
tuesday,chili   chili
tuesday,chili flavor           home
tuesday,america
tuesday,cook chili
tuesday,sunday
tuesday,chili
tuesday,tuesday
tuesday,chili
tuesday,spicespenzeyscouponhtml    
tuesday,chili    chili      place
tuesday,chili
tuesday,republican party
weekend,chili    great chili powder
weekend,chili   chili
weekend,chili flavor           home
weekend,america
weekend,cook chili
weekend,sunday
weekend,chili
weekend,tuesday
weekend,chili
weekend,spicespenzeyscouponhtml    
weekend,chili    chili      place
weekend,chili
weekend,republican party
chili    great chili powder,chili   chili
chili    great chili powder,chili flavor           home
chili    great chili powder,america
chili    great chili powder,cook chili
chili    great chili powder,sunday
chili    great chili powder,chili
chili    great chili powder,tuesday
chili    great chili powder,chili
chili    great chili powder,spicespenzeyscouponhtml    
chili    great chili powder,chili    chili      place
chili    great chili powder,chili
chili    great chili powder,republican party
chili   chili,chili flavor           home
chili   chili,america
chili   chili,cook chili
chili   chili,sunday
chili   chili,chili
chili   chili,tuesday
chili   chili,chili
chili   chili,spicespenzeyscouponhtml    
chili   chili,chili    chili      place
chili   chili,chili
chili   chili,republican party
chili flavor           home,america
chili flavor           home,cook chili
chili flavor           home,sunday
chili flavor           home,chili
chili flavor           home,tuesday
chili flavor           home,chili
chili flavor           home,spicespenzeyscouponhtml    
chili flavor           home,chili    chili      place
chili flavor           home,chili
chili flavor           home,republican party
america,cook chili
america,sunday
america,chili
america,tuesday
america,chili
america,spicespenzeyscouponhtml    
america,chili    chili      place
america,chili
america,republican party
cook chili,sunday
cook chili,chili
cook chili,tuesday
cook chili,chili
cook chili,spicespenzeyscouponhtml    
cook chili,chili    chili      place
cook chili,chili
cook chili,republican party
sunday,chili
sunday,tuesday
sunday,chili
sunday,spicespenzeyscouponhtml    
sunday,chili    chili      place
sunday,chili
sunday,republican party
chili,tuesday
chili,chili
chili,spicespenzeyscouponhtml    
chili,chili    chili      place
chili,chili
chili,republican party
tuesday,chili
tuesday,spicespenzeyscouponhtml    
tuesday,chili    chili      place
tuesday,chili
tuesday,republican party
chili,spicespenzeyscouponhtml    
chili,chili    chili      place
chili,chili
chili,republican party
spicespenzeyscouponhtml    ,chili    chili      place
spicespenzeyscouponhtml    ,chili
spicespenzeyscouponhtml    ,republican party
chili    chili      place,chili
chili    chili      place,republican party
chili,republican party
kamala harris,brett kavanaugh
kamala harris,supreme court
brett kavanaugh,supreme court
working america,delaware county
working america,congress
delaware county,congress
colorado,joey irwin
colorado,firestone
joey irwin,firestone
frederica wilson,congress
frederica wilson,american
congress,american
liberal party,canada
liberal party,parti liberal du canada
liberal party,canadians
liberal party,thousands
canada,parti liberal du canada
canada,canadians
canada,thousands
parti liberal du canada,canadians
parti liberal du canada,thousands
canadians,thousands
jeff merkley,donald trump supreme court
jeff merkley,brett kavanaugh
jeff merkley,senate
donald trump supreme court,brett kavanaugh
donald trump supreme court,senate
brett kavanaugh,senate
julie oliver,november
julie oliver,texans
julie oliver,julie dialer
november,texans
november,julie dialer
texans,julie dialer
tom steyer,congress
tom steyer,american
congress,american
nebraska republican party,gop
nebraska republican party,congress
nebraska republican party,jeff fortenberry
nebraska republican party,congress
gop,congress
gop,jeff fortenberry
gop,congress
congress,jeff fortenberry
congress,congress
jeff fortenberry,congress
sam,america
sam,republican
sam,democrat party
america,republican
america,democrat party
republican,democrat party
pac   vote,joe manchin
pac   vote,trump vote
pac   vote,tuesday
pac   vote,november
joe manchin,trump vote
joe manchin,tuesday
joe manchin,november
trump vote,tuesday
trump vote,november
tuesday,november
susan collins,senate
susan collins,supreme court
susan collins,brett kavanaugh   
susan collins,susan collins
susan collins,supreme court
senate,supreme court
senate,brett kavanaugh   
senate,susan collins
senate,supreme court
supreme court,brett kavanaugh   
supreme court,susan collins
supreme court,supreme court
brett kavanaugh   ,susan collins
brett kavanaugh   ,supreme court
susan collins,supreme court
hero   ,susan collins
hero   ,brett kavanaugh
hero   ,brett kavanaugh   
hero   ,supreme court
hero   ,susan collins
hero   ,susan collins
hero   ,susan collins
susan collins,brett kavanaugh
susan collins,brett kavanaugh   
susan collins,supreme court
